montant,heure,pays,appareil,type_transaction,nombre_transactions_24h,ecart_moyenne,transaction_etrangere,nouvel_appareil,transactions_rapides,categorie_commercant,score_risque_localisation,score_risque_ip,fraude
4504.95,1,Nigeria,mobile,purchase,3,-0.23,1,0,0,food,68,54,0
1696.42,11,France,ATM,purchase,2,0.4,0,1,1,luxury,21,83,0
1310.0,3,South Africa,ATM,withdrawal,2,0.04,1,1,0,groceries,85,57,1
3803.54,6,USA,web,transfer,4,0.75,1,1,0,travel,28,99,1
3808.41,16,France,web,payment,2,0.09,1,0,0,electronics,23,5,0
1795.53,4,Nigeria,ATM,purchase,5,-0.18,1,0,1,travel,0,36,0
1861.17,1,South Africa,mobile,purchase,1,1.12,1,0,1,groceries,8,59,0
3759.53,12,USA,mobile,transfer,4,-0.91,0,1,0,food,44,32,0
700.58,7,Germany,ATM,transfer,2,0.13,1,0,1,luxury,78,34,0
729.63,17,Madagascar,mobile,transfer,1,0.08,1,1,1,electronics,54,13,0
1453.25,3,Russia,web,transfer,0,-0.34,0,0,0,luxury,13,93,0
2408.0,5,South Africa,ATM,purchase,4,0.21,0,0,0,food,41,30,0
4068.0,8,Madagascar,ATM,payment,7,-0.65,0,0,1,luxury,32,96,0
13034.52,9,USA,web,withdrawal,3,-1.79,1,0,1,luxury,4,91,0
7028.02,3,Germany,web,payment,3,0.56,0,1,1,luxury,56,38,0
2540.36,3,USA,ATM,purchase,2,0.9,0,1,1,luxury,70,43,0
2924.81,6,Madagascar,mobile,payment,4,0.81,0,1,0,luxury,39,83,0
1093.86,13,Germany,web,transfer,1,-0.67,1,1,1,luxury,80,57,0
2926.28,11,France,web,transfer,3,1.48,0,0,1,groceries,38,36,0
2233.54,14,USA,web,withdrawal,2,0.85,1,1,0,travel,80,64,0
4116.34,16,Russia,web,payment,3,-0.81,0,0,0,luxury,4,8,0
1303.45,20,USA,web,transfer,9,-0.8,0,0,1,luxury,87,30,0
5010.78,20,Germany,web,payment,5,-0.02,0,1,0,gaming,22,20,0
13804.35,12,Nigeria,web,withdrawal,2,0.81,0,0,1,groceries,12,49,0
2673.76,0,France,ATM,purchase,3,1.56,1,1,1,groceries,11,87,1
4454.69,21,South Africa,web,purchase,2,0.38,1,0,0,groceries,6,75,0
5944.04,12,Nigeria,mobile,purchase,3,-0.08,0,0,1,food,91,93,0
1995.76,15,Russia,ATM,purchase,2,-1.02,1,0,0,travel,54,88,0
3729.74,12,USA,web,withdrawal,3,0.61,1,1,1,travel,11,25,0
3018.73,8,France,web,transfer,5,-2.04,0,0,0,electronics,65,39,0
3286.82,22,France,ATM,transfer,2,0.31,1,1,0,luxury,2,67,0
1376.07,17,Russia,ATM,purchase,0,0.7,1,1,1,electronics,66,5,0
3054.92,15,Madagascar,web,withdrawal,1,-0.11,0,1,1,food,41,28,0
4904.94,19,Nigeria,ATM,payment,2,0.86,1,0,1,food,41,88,0
12722.71,11,Madagascar,web,withdrawal,4,-1.67,0,0,1,food,49,22,0
7779.68,7,South Africa,ATM,withdrawal,5,0.75,0,1,1,luxury,1,12,0
25672.67,0,France,mobile,withdrawal,6,0.73,1,0,0,travel,95,20,1
1383.89,12,USA,mobile,purchase,8,-0.64,1,0,0,luxury,87,99,0
7131.81,21,South Africa,ATM,purchase,2,0.02,1,1,1,travel,14,92,1
3580.8,18,Madagascar,ATM,withdrawal,4,-0.09,0,1,0,food,55,30,0
26630.25,12,Madagascar,web,purchase,1,-0.29,1,1,0,luxury,34,31,1
1328.36,2,USA,ATM,purchase,8,0.96,1,0,1,luxury,94,99,1
1287.27,0,Madagascar,ATM,withdrawal,5,-2.16,0,1,1,travel,80,16,0
1636.98,13,Nigeria,web,withdrawal,2,-0.95,1,1,1,electronics,59,98,1
356.42,23,France,ATM,transfer,5,-0.89,0,1,1,gaming,50,54,0
1762.07,20,Germany,mobile,payment,5,0.69,1,0,1,travel,63,75,0
1395.3,0,France,mobile,transfer,3,-0.21,1,0,1,gaming,48,17,0
3464.74,4,France,ATM,transfer,3,0.13,0,0,0,gaming,92,15,0
4195.45,4,Germany,mobile,transfer,1,1.64,1,0,0,luxury,74,58,0
19461.06,10,Russia,ATM,purchase,4,0.38,0,0,1,food,61,46,0
7711.16,18,Nigeria,ATM,purchase,5,0.73,0,0,0,electronics,23,38,0
1674.21,11,USA,mobile,purchase,1,0.01,1,0,0,groceries,9,72,0
1213.89,7,Madagascar,mobile,payment,7,-0.17,1,1,1,luxury,71,30,0
4875.21,9,USA,web,withdrawal,4,-1.18,0,1,0,food,64,15,0
796.13,17,Germany,mobile,withdrawal,1,-0.4,1,1,1,gaming,83,48,0
18610.08,8,Madagascar,mobile,purchase,1,-1.67,1,0,1,gaming,64,81,1
9695.72,10,Russia,ATM,transfer,4,-0.81,0,1,1,groceries,6,86,0
1864.64,4,USA,mobile,purchase,5,-0.94,0,0,0,travel,34,83,0
537.47,23,Madagascar,ATM,payment,3,-1.64,1,1,0,groceries,72,97,1
11543.44,12,Madagascar,web,withdrawal,2,-0.68,0,0,0,luxury,25,61,0
2658.35,12,South Africa,ATM,withdrawal,3,-1.16,0,1,0,groceries,89,78,0
10278.57,23,Russia,mobile,withdrawal,3,0.62,1,1,0,food,90,84,1
605.21,3,France,web,purchase,1,0.0,0,0,0,gaming,31,91,0
1637.01,16,Nigeria,mobile,withdrawal,5,-1.95,0,0,0,luxury,60,33,0
2996.63,13,France,web,purchase,3,-1.15,1,0,0,luxury,3,42,0
3124.35,8,Madagascar,mobile,payment,4,-0.27,0,0,0,electronics,34,47,0
1900.62,21,Russia,mobile,payment,4,1.78,0,1,1,food,86,56,0
5557.2,1,Russia,web,withdrawal,2,-1.24,1,1,0,travel,7,14,1
1024.93,3,Nigeria,ATM,withdrawal,2,-1.39,0,1,1,food,88,33,0
2585.36,10,USA,ATM,payment,3,-0.16,1,0,0,gaming,40,98,0
3362.01,9,Madagascar,ATM,payment,4,0.38,1,1,0,travel,45,33,0
4986.25,4,Madagascar,mobile,payment,2,-0.07,0,1,1,groceries,34,16,0
6073.04,15,Germany,mobile,withdrawal,1,-0.21,1,1,0,groceries,34,46,0
968.12,5,USA,mobile,transfer,2,0.99,0,1,0,gaming,20,30,0
642.83,4,Madagascar,ATM,purchase,1,-0.78,1,1,1,food,47,25,1
10696.55,12,France,mobile,purchase,1,-1.12,0,0,0,travel,63,68,0
4156.02,8,France,mobile,purchase,4,-0.27,0,0,0,electronics,56,14,0
1410.24,9,Madagascar,mobile,payment,3,0.72,1,1,1,electronics,38,27,0
14060.88,1,USA,ATM,transfer,5,-0.95,1,1,1,gaming,18,23,1
3346.51,14,USA,mobile,payment,4,-0.2,0,0,1,luxury,83,39,0
9694.34,11,South Africa,web,purchase,6,-0.55,0,0,0,gaming,8,50,0
3189.18,11,France,web,withdrawal,6,0.2,1,0,0,electronics,41,51,0
23406.01,2,Nigeria,ATM,withdrawal,4,-0.18,0,1,0,food,68,19,1
17246.09,14,Madagascar,web,withdrawal,2,-1.68,1,1,0,groceries,17,20,1
2323.98,18,South Africa,mobile,purchase,5,1.17,1,1,0,food,75,1,0
7875.96,12,USA,mobile,withdrawal,3,1.76,1,1,1,groceries,33,43,0
5683.8,2,Nigeria,ATM,purchase,4,-0.59,0,1,1,luxury,29,52,0
11715.07,12,Madagascar,web,withdrawal,2,0.21,1,0,1,luxury,21,93,0
1135.78,21,France,ATM,purchase,4,0.28,1,1,0,gaming,59,26,0
5919.76,23,Russia,mobile,transfer,4,0.08,1,1,0,gaming,48,69,0
8590.61,4,Nigeria,web,payment,1,0.78,1,0,0,gaming,43,5,0
513.51,10,South Africa,web,transfer,1,-1.07,0,0,0,gaming,82,19,0
913.01,21,Nigeria,ATM,transfer,4,-1.68,1,0,1,gaming,84,20,0
387.91,16,France,mobile,transfer,5,-1.82,1,1,0,gaming,59,31,0
2276.95,18,Germany,ATM,purchase,2,-1.65,0,1,0,travel,52,19,0
6109.15,19,Nigeria,ATM,payment,2,0.5,1,1,0,electronics,99,55,0
13391.25,22,Germany,web,purchase,4,1.01,1,1,0,luxury,2,32,0
3210.22,11,South Africa,ATM,withdrawal,0,1.07,0,1,1,groceries,67,38,0
15193.39,4,France,ATM,transfer,1,-1.36,0,0,0,travel,44,20,0
749.87,16,Germany,ATM,withdrawal,5,0.0,0,0,0,luxury,96,71,0
542.73,18,Nigeria,ATM,payment,2,0.16,0,1,1,travel,8,79,0
2819.89,10,Germany,ATM,withdrawal,0,0.57,1,0,0,gaming,57,1,0
4376.77,1,Russia,web,purchase,5,-0.74,1,1,1,food,0,10,1
2885.07,5,USA,mobile,payment,5,0.16,1,1,1,travel,54,50,1
377.12,20,Russia,web,purchase,6,0.4,1,1,1,food,46,39,0
2726.79,2,France,mobile,transfer,2,-1.89,0,1,0,electronics,65,74,0
808.78,14,Madagascar,mobile,transfer,2,1.83,0,1,0,travel,93,3,0
5823.59,17,Nigeria,mobile,payment,1,-1.01,0,0,1,groceries,68,97,0
4300.98,16,Germany,ATM,payment,1,-0.27,0,0,1,travel,24,8,0
1164.59,14,France,ATM,purchase,2,1.27,1,0,0,travel,48,23,0
1783.14,1,South Africa,web,payment,5,0.63,1,0,0,gaming,5,95,1
1033.58,4,Germany,mobile,transfer,3,-0.2,0,1,0,luxury,4,12,0
2799.85,4,USA,ATM,purchase,3,0.61,1,0,1,luxury,20,67,0
7747.63,8,USA,ATM,payment,4,-0.09,1,1,0,groceries,65,43,0
1112.4,5,USA,mobile,transfer,3,0.14,1,1,1,travel,63,72,1
4934.7,18,South Africa,web,transfer,3,-2.03,0,1,1,groceries,72,79,0
1754.15,9,Nigeria,ATM,payment,4,1.91,1,1,1,travel,45,98,1
1349.01,18,USA,web,withdrawal,5,-0.1,0,1,1,electronics,91,22,0
2678.39,18,Russia,ATM,transfer,2,0.27,0,1,1,gaming,15,82,0
1058.66,15,South Africa,mobile,transfer,2,-2.72,1,1,0,travel,1,84,1
1713.6,11,Madagascar,web,purchase,1,-0.41,0,0,0,groceries,68,28,0
899.75,23,Nigeria,web,transfer,3,-1.23,1,0,0,food,34,39,0
21263.03,8,Madagascar,web,purchase,1,-0.66,0,0,0,electronics,39,5,0
3087.95,2,Russia,mobile,withdrawal,4,0.57,1,1,0,electronics,60,15,1
1480.71,16,South Africa,mobile,transfer,3,1.27,1,1,0,electronics,77,21,0
3692.21,23,South Africa,mobile,transfer,4,-1.08,1,0,0,electronics,93,85,0
2664.23,9,Madagascar,ATM,withdrawal,4,0.77,0,1,0,travel,89,67,0
2389.96,17,Nigeria,mobile,transfer,2,2.49,0,1,0,travel,7,71,0
5509.16,6,Russia,web,transfer,4,-0.18,1,1,1,food,50,41,0
6358.25,6,Russia,web,withdrawal,4,-0.3,0,1,1,luxury,73,91,0
1753.73,8,Germany,ATM,purchase,4,-0.71,0,0,0,travel,79,74,0
1676.03,15,USA,web,purchase,2,1.04,0,0,0,travel,49,46,0
2264.14,23,Russia,mobile,transfer,2,-0.53,0,0,1,electronics,80,67,0
298.29,10,USA,ATM,transfer,5,1.54,1,0,0,electronics,17,88,0
655.11,8,Nigeria,ATM,purchase,4,-1.68,0,1,0,luxury,71,84,0
11694.5,0,Nigeria,web,transfer,1,0.37,0,1,1,electronics,52,68,0
15443.87,11,Russia,ATM,payment,3,-2.4,1,1,1,luxury,72,39,0
2323.81,2,USA,mobile,payment,4,1.38,0,0,0,gaming,87,57,0
5305.81,19,South Africa,web,purchase,2,1.01,0,0,1,luxury,41,1,0
4069.4,18,Russia,web,payment,4,-1.27,0,0,0,gaming,28,23,0
64788.33,7,France,web,transfer,4,-1.14,1,1,0,food,71,15,1
9132.32,6,Nigeria,ATM,transfer,4,-0.44,0,0,0,luxury,64,49,0
2623.02,4,USA,mobile,transfer,1,-0.1,1,1,0,food,41,90,1
1146.49,4,Nigeria,ATM,withdrawal,3,1.07,0,0,1,travel,46,5,0
597.98,19,Madagascar,web,transfer,2,-0.55,1,0,1,food,42,69,0
3653.58,4,South Africa,ATM,purchase,4,-2.04,0,1,0,groceries,11,66,0
1399.19,11,South Africa,web,payment,3,-1.4,1,0,1,electronics,99,35,0
718.92,20,South Africa,mobile,withdrawal,5,0.16,1,0,1,electronics,10,73,0
1561.54,19,South Africa,ATM,transfer,3,0.31,1,1,1,groceries,15,34,0
1010.75,4,France,mobile,payment,1,1.49,1,0,0,gaming,84,51,0
16109.13,22,Russia,ATM,payment,2,0.1,0,0,1,groceries,74,44,0
7198.58,6,Madagascar,web,withdrawal,2,1.45,1,0,0,travel,46,87,0
2957.29,0,South Africa,mobile,withdrawal,5,-0.13,1,0,1,electronics,78,96,1
13094.46,18,Madagascar,mobile,payment,2,0.95,0,1,0,gaming,28,19,0
3220.75,1,France,web,purchase,3,-0.63,1,0,0,travel,58,98,1
1259.81,11,Germany,mobile,purchase,5,0.88,0,0,0,luxury,47,67,0
13672.26,9,France,ATM,purchase,4,1.03,0,1,1,gaming,78,46,0
5109.77,15,Madagascar,web,withdrawal,4,0.52,0,0,1,luxury,43,22,0
1056.54,10,USA,ATM,purchase,3,0.84,1,1,1,food,45,43,0
2464.3,17,Russia,ATM,transfer,5,-1.09,0,1,1,groceries,90,33,0
1241.88,11,USA,web,payment,3,0.47,0,1,1,travel,86,77,0
747.85,8,Germany,web,withdrawal,0,0.49,0,1,1,luxury,58,45,0
7526.44,20,USA,ATM,payment,3,0.71,1,1,0,groceries,49,37,0
20118.93,21,Germany,web,payment,5,-0.84,0,1,0,electronics,15,40,0
736.15,6,USA,web,withdrawal,5,-2.01,0,0,1,electronics,27,85,0
5234.2,6,Madagascar,mobile,withdrawal,5,-2.45,0,1,1,travel,88,44,0
1555.2,12,USA,web,transfer,2,0.89,1,0,0,electronics,23,40,0
1831.47,19,USA,web,withdrawal,1,2.06,1,0,0,travel,25,58,0
1648.48,12,Germany,ATM,purchase,5,0.08,1,1,1,food,86,73,0
1256.4,19,Madagascar,ATM,withdrawal,3,0.25,0,1,0,luxury,5,54,0
3129.17,4,Madagascar,web,withdrawal,2,-1.41,0,0,0,electronics,15,99,0
1298.61,13,South Africa,web,withdrawal,5,-1.42,1,1,1,food,89,53,0
3906.73,15,Russia,mobile,transfer,1,0.03,0,0,0,travel,24,26,0
2834.9,12,South Africa,ATM,transfer,6,-0.61,1,1,1,travel,98,14,0
2347.37,11,Nigeria,mobile,purchase,4,1.14,1,0,0,luxury,35,78,0
1202.83,0,Nigeria,ATM,withdrawal,3,0.59,1,1,1,food,74,66,1
1674.43,7,Germany,web,withdrawal,3,0.26,1,1,1,food,58,9,0
6344.8,7,France,mobile,withdrawal,1,0.59,0,0,0,luxury,48,29,0
4919.28,22,Russia,ATM,transfer,3,0.05,1,0,0,food,42,73,0
1121.53,21,Russia,web,withdrawal,5,-1.51,1,1,0,luxury,81,2,0
3292.27,14,South Africa,mobile,purchase,3,-1.2,1,0,1,travel,42,60,0
6319.45,2,South Africa,ATM,purchase,4,-0.04,1,1,0,electronics,74,12,1
561.49,7,France,ATM,purchase,7,0.33,0,1,1,electronics,93,65,0
5132.56,22,Nigeria,ATM,withdrawal,4,-0.79,1,0,0,luxury,31,92,0
1536.67,23,Russia,web,purchase,3,1.07,0,0,1,electronics,42,65,0
5274.29,17,Madagascar,mobile,purchase,3,-0.35,1,0,0,electronics,62,52,0
1389.56,23,Nigeria,web,transfer,1,-0.8,0,1,0,groceries,85,74,0
490.35,6,Madagascar,web,payment,3,-1.81,0,0,0,travel,53,7,0
585.49,21,Russia,ATM,purchase,6,0.31,1,0,0,gaming,42,56,0
3127.8,11,Madagascar,web,transfer,7,0.37,0,0,1,electronics,33,0,0
3865.02,14,France,mobile,transfer,3,0.81,0,1,0,luxury,18,78,0
1206.75,7,Nigeria,ATM,payment,5,-0.19,1,0,0,gaming,0,2,0
5645.38,15,Russia,ATM,payment,2,-1.87,1,1,1,luxury,19,10,0
565.94,4,France,mobile,purchase,0,1.19,1,0,1,luxury,41,24,0
2790.34,4,France,mobile,purchase,3,-0.59,1,0,0,electronics,43,63,0
888.01,8,Russia,ATM,purchase,1,-0.12,0,1,0,food,84,81,0
1553.34,12,Madagascar,mobile,purchase,3,0.73,0,0,0,luxury,64,80,0
3125.65,14,Germany,mobile,withdrawal,5,0.7,0,0,1,food,51,57,0
1260.91,7,France,ATM,withdrawal,1,0.1,0,1,0,electronics,62,58,0
2029.3,11,Nigeria,mobile,transfer,1,1.14,0,0,1,luxury,50,60,0
8154.24,19,South Africa,mobile,withdrawal,6,-0.99,0,1,1,gaming,1,87,0
1674.23,8,France,ATM,withdrawal,2,0.67,1,0,0,electronics,92,76,0
6875.31,14,France,web,payment,7,0.0,1,1,1,electronics,24,36,0
963.23,14,Madagascar,mobile,purchase,6,0.19,1,1,0,travel,3,6,0
5063.45,12,South Africa,web,purchase,5,-2.75,0,1,0,gaming,24,16,0
12601.47,14,South Africa,ATM,payment,1,0.93,1,0,0,food,25,90,0
251.73,21,Nigeria,web,transfer,6,-0.04,1,1,1,food,37,88,1
1343.6,4,Nigeria,mobile,purchase,3,-0.05,0,0,0,gaming,93,48,0
5308.54,9,Nigeria,mobile,withdrawal,1,-1.98,1,1,0,luxury,52,65,0
2433.18,22,Nigeria,ATM,payment,2,1.09,1,0,1,electronics,89,90,0
4320.58,11,Germany,ATM,purchase,4,1.2,1,1,0,luxury,14,13,0
1629.48,16,France,ATM,payment,4,0.41,1,0,1,groceries,49,20,0
3250.58,8,Nigeria,mobile,withdrawal,4,0.12,0,1,0,electronics,52,49,0
2551.21,4,Russia,mobile,withdrawal,2,0.35,1,1,0,luxury,63,24,1
9583.35,8,USA,ATM,payment,3,0.59,1,0,1,food,12,9,0
3844.58,4,USA,ATM,transfer,4,0.83,0,1,0,gaming,77,26,0
4178.06,22,Russia,ATM,withdrawal,3,0.88,1,1,1,gaming,24,1,0
1974.6,13,France,ATM,withdrawal,3,-1.07,1,1,1,gaming,1,53,0
1830.59,6,Russia,web,withdrawal,2,0.35,0,0,1,food,45,93,0
1934.19,8,Madagascar,ATM,payment,2,-1.29,0,0,1,luxury,77,43,0
4422.46,11,South Africa,ATM,purchase,3,0.88,1,0,0,travel,80,4,0
1956.7,4,Germany,mobile,payment,3,0.38,1,1,0,luxury,13,61,1
3982.94,6,Germany,ATM,payment,2,1.15,1,1,1,travel,35,36,0
23751.5,4,France,web,purchase,3,-2.22,1,0,1,food,51,8,1
7123.29,19,Madagascar,mobile,purchase,3,0.4,1,1,0,gaming,15,80,0
2151.62,16,USA,web,purchase,3,-0.05,1,0,1,luxury,68,85,0
9909.15,10,Nigeria,ATM,withdrawal,3,-0.19,0,0,0,food,25,56,0
1982.12,4,South Africa,ATM,withdrawal,1,1.63,1,0,0,luxury,42,45,0
388.34,3,Germany,ATM,withdrawal,3,-0.2,0,0,1,electronics,35,73,0
1087.8,0,Germany,ATM,withdrawal,4,-0.27,1,1,1,electronics,81,8,1
459.07,0,Madagascar,mobile,payment,3,-0.94,0,0,1,electronics,25,76,0
2097.47,13,USA,ATM,purchase,1,-0.3,0,1,0,groceries,97,94,0
3036.37,20,Madagascar,mobile,transfer,4,0.02,1,1,0,groceries,59,65,0
15937.61,8,France,mobile,purchase,3,-2.56,0,1,0,food,60,25,0
4133.7,0,France,mobile,transfer,0,-0.45,0,1,0,electronics,40,78,0
2394.43,7,Nigeria,mobile,withdrawal,1,2.45,0,0,0,groceries,71,80,0
6832.22,12,France,ATM,payment,7,-0.74,1,1,1,groceries,18,84,1
326.64,8,France,ATM,transfer,4,0.13,0,0,1,travel,14,2,0
3772.96,14,Germany,web,payment,3,0.58,0,1,0,luxury,74,85,0
6443.75,10,Madagascar,mobile,payment,1,-1.19,0,1,0,groceries,39,34,0
679.54,3,USA,ATM,withdrawal,1,0.27,0,0,1,electronics,39,84,0
9355.82,7,Madagascar,web,withdrawal,8,-0.73,0,1,1,luxury,16,26,0
4181.8,12,Madagascar,mobile,transfer,4,-1.32,1,0,0,luxury,39,46,0
1967.88,16,Nigeria,ATM,payment,4,-1.37,1,0,0,luxury,98,22,0
5612.67,3,Madagascar,web,payment,1,-2.6,0,1,0,gaming,89,43,0
28873.89,9,France,ATM,withdrawal,2,0.04,1,1,1,groceries,95,85,1
3575.52,1,Germany,ATM,purchase,3,0.17,1,1,1,food,89,19,1
3820.82,14,Germany,ATM,payment,1,-0.48,1,0,0,luxury,67,81,0
1883.03,19,France,mobile,withdrawal,1,-0.79,0,1,0,travel,98,93,0
1274.3,17,France,mobile,transfer,6,0.7,1,1,1,electronics,96,59,0
6838.58,13,USA,mobile,transfer,4,2.61,0,1,0,gaming,3,12,0
1266.38,2,Germany,mobile,transfer,2,0.14,0,1,1,travel,11,49,0
3202.11,0,Nigeria,ATM,payment,3,-1.22,0,1,1,gaming,4,96,1
1848.89,2,France,web,payment,0,-0.2,0,1,0,electronics,46,70,0
4812.54,22,Nigeria,web,purchase,1,0.14,0,0,0,food,12,89,0
4161.63,12,Russia,web,transfer,6,0.27,1,0,0,travel,35,46,0
8413.05,7,France,mobile,payment,3,0.26,1,1,1,groceries,36,47,0
1790.02,21,Germany,web,withdrawal,3,-1.71,0,1,0,travel,46,85,0
2275.89,16,South Africa,web,purchase,3,-0.52,1,1,1,electronics,76,36,0
1120.17,22,France,ATM,withdrawal,3,0.86,1,0,1,gaming,61,76,0
1911.62,15,Madagascar,ATM,purchase,1,-0.56,0,1,1,gaming,38,6,0
4347.26,15,Germany,mobile,withdrawal,1,-0.92,1,0,1,gaming,67,34,0
6354.95,11,Russia,ATM,payment,3,-0.66,1,1,1,travel,16,65,0
1185.4,18,France,ATM,withdrawal,2,-1.49,1,1,1,electronics,62,39,0
7112.48,15,Russia,mobile,purchase,2,0.79,0,1,1,groceries,76,37,0
11563.84,14,Nigeria,mobile,withdrawal,2,1.28,1,0,0,electronics,5,97,0
4507.22,8,Germany,ATM,purchase,2,-0.78,1,0,1,groceries,29,31,0
19473.23,15,Nigeria,ATM,transfer,4,1.68,0,0,1,groceries,89,17,0
1375.0,1,Germany,ATM,transfer,1,-0.02,1,0,1,groceries,61,13,0
858.64,9,France,ATM,purchase,3,1.91,1,1,1,food,37,52,0
503.35,11,South Africa,ATM,payment,5,-0.3,0,0,0,travel,5,3,0
13306.98,17,South Africa,web,transfer,2,0.3,0,0,0,gaming,38,47,0
5735.13,17,Germany,mobile,withdrawal,6,0.33,0,1,0,luxury,73,48,0
2819.78,3,Madagascar,web,withdrawal,1,-1.73,0,0,1,gaming,30,50,0
3944.07,1,Germany,mobile,withdrawal,3,1.73,1,0,1,gaming,39,1,0
967.3,6,South Africa,ATM,purchase,3,0.77,0,1,1,travel,88,75,0
34397.94,18,USA,ATM,transfer,2,-0.93,1,1,1,luxury,4,99,1
3392.16,10,South Africa,mobile,withdrawal,2,1.38,1,1,0,travel,0,74,0
3325.56,12,Madagascar,web,transfer,3,-1.14,0,0,0,food,90,71,0
6159.6,19,Germany,web,purchase,4,-0.88,0,0,0,food,37,26,0
4822.31,16,Germany,web,withdrawal,0,0.57,0,1,0,electronics,62,37,0
3728.96,9,Germany,mobile,transfer,4,0.01,1,0,0,electronics,73,64,0
1352.25,15,USA,web,purchase,3,0.28,0,0,0,groceries,27,56,0
4776.52,19,South Africa,mobile,transfer,1,0.29,0,1,0,groceries,36,75,0
19575.31,15,France,web,transfer,2,-1.26,0,0,1,groceries,8,32,0
11446.28,19,Germany,ATM,transfer,3,1.41,1,1,0,luxury,39,52,0
14664.53,19,Germany,mobile,purchase,5,0.01,0,0,1,groceries,76,15,0
1787.88,15,Germany,mobile,withdrawal,5,-0.6,1,1,0,gaming,5,60,0
1108.09,18,France,mobile,transfer,4,0.52,1,1,1,luxury,19,1,0
2628.62,12,Germany,mobile,withdrawal,2,-0.69,1,1,0,gaming,57,78,0
3151.79,22,France,web,purchase,1,-0.1,1,1,0,electronics,70,18,0
8903.43,19,France,mobile,withdrawal,4,-1.43,0,0,0,gaming,61,78,0
548.69,10,France,web,payment,3,0.08,0,1,1,food,96,53,0
13760.4,11,Madagascar,mobile,purchase,3,0.79,0,1,1,gaming,8,64,0
2545.27,16,Nigeria,ATM,payment,3,0.33,1,1,0,electronics,21,25,0
1945.2,14,Madagascar,web,payment,0,0.59,0,1,1,groceries,57,17,0
1083.44,2,Nigeria,mobile,transfer,5,2.09,1,0,0,groceries,89,5,0
569.72,8,France,web,withdrawal,7,0.44,1,0,1,luxury,86,22,0
6789.76,9,Russia,mobile,transfer,2,0.2,1,0,1,groceries,39,92,0
3207.73,11,USA,mobile,transfer,8,1.46,1,0,0,electronics,55,54,0
820.6,21,USA,web,withdrawal,1,-0.01,1,0,0,food,21,94,0
816.41,23,Madagascar,mobile,transfer,1,-1.83,1,0,0,travel,13,26,0
2130.72,8,Germany,mobile,transfer,7,0.63,0,0,0,travel,96,13,0
15819.86,23,Nigeria,web,transfer,8,0.57,0,1,1,luxury,38,28,0
2299.41,4,Nigeria,mobile,purchase,2,1.45,0,1,0,food,72,82,1
663.05,21,Nigeria,mobile,purchase,0,0.54,0,0,0,groceries,50,21,0
2331.48,1,Nigeria,mobile,withdrawal,7,1.31,0,1,1,groceries,79,23,0
2269.41,12,France,mobile,purchase,2,0.74,1,0,0,gaming,3,11,0
200.96,10,Russia,ATM,purchase,7,-0.55,0,1,0,travel,22,49,0
2823.42,8,USA,web,payment,1,-0.27,0,0,0,food,33,0,0
2366.26,21,USA,ATM,withdrawal,8,-0.18,1,1,1,electronics,29,36,0
5980.18,7,Madagascar,mobile,withdrawal,4,0.75,1,1,0,food,86,61,0
18938.57,22,Russia,ATM,withdrawal,3,0.73,0,0,0,groceries,86,62,0
9196.38,14,Germany,web,payment,3,0.5,1,1,1,food,59,91,1
2278.13,15,Russia,web,payment,5,0.17,0,0,0,gaming,68,46,0
985.82,9,Madagascar,ATM,transfer,2,1.02,0,0,1,food,76,96,0
39079.75,1,South Africa,ATM,purchase,2,0.23,0,0,0,groceries,18,80,0
3162.82,14,Germany,ATM,transfer,4,0.56,1,0,1,luxury,87,91,0
3022.77,17,Russia,web,transfer,4,1.42,1,1,0,gaming,23,66,0
2909.9,12,Germany,web,purchase,3,1.42,1,1,0,electronics,50,98,1
3633.98,4,Madagascar,ATM,transfer,3,0.18,0,1,0,electronics,35,4,0
2580.24,18,Nigeria,ATM,purchase,4,-0.75,0,0,1,gaming,0,27,0
1679.65,0,Madagascar,ATM,withdrawal,5,-0.53,0,1,0,travel,73,91,1
1725.27,2,Germany,ATM,purchase,0,-0.55,0,1,0,groceries,28,49,0
2884.9,22,Russia,web,withdrawal,2,0.24,1,1,1,electronics,2,34,0
1731.21,9,Germany,mobile,purchase,2,-1.03,0,1,0,travel,75,97,0
1461.41,14,Russia,ATM,withdrawal,4,0.5,0,1,1,luxury,71,71,0
3315.72,15,Nigeria,ATM,purchase,4,-0.01,1,1,0,luxury,58,32,0
2310.05,3,USA,mobile,transfer,5,1.43,0,0,0,luxury,70,74,0
13413.18,23,USA,mobile,payment,4,-1.64,0,0,0,luxury,58,50,0
210.4,21,Russia,mobile,purchase,4,-0.48,0,0,1,groceries,37,69,0
8879.56,19,France,web,payment,2,-1.09,1,0,0,travel,74,33,0
10363.91,2,USA,mobile,withdrawal,2,-1.03,1,1,1,electronics,58,40,1
374.88,4,USA,web,withdrawal,4,0.69,1,1,1,electronics,29,99,1
2116.06,2,France,web,purchase,2,-0.34,0,1,1,gaming,15,14,0
2056.09,7,South Africa,mobile,withdrawal,0,0.14,1,1,1,gaming,43,82,1
729.59,5,Germany,web,transfer,1,0.75,0,0,1,groceries,75,58,0
1369.48,14,Russia,mobile,purchase,2,-2.15,0,1,1,groceries,50,97,0
981.84,5,USA,mobile,transfer,1,1.0,0,1,1,luxury,97,52,0
17193.22,22,Germany,web,withdrawal,1,-0.62,1,1,0,travel,65,35,1
